127.0.0.1 - - [22/Jun/2023:10:20:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:03:49 +0900] "GET /01_html/day04/Ex01_formTag.html?id=kkk&pw=qwe&age=&age=&birth=980314&gender=1 HTTP/1.1" 200 4447
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:07:21 +0900] "GET /01_html/day04/Ex01_formTag.html?id=kkk&pw=qwe&age=&age=&birth=980314&gender=1 HTTP/1.1" 200 4878
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:07:30 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2&hobby=3 HTTP/1.1" 200 4878
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:08:41 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2&hobby=3 HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:08:51 +0900] "GET /01_html/day04/Ex01_formTag.html?id=11&pw=11&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2 HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:09:20 +0900] "GET /01_html/day04/Ex01_formTag.html?id=qwe&pw=111&age=111&age=111&birth=111111&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2 HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:10:15 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=111&age=111&birth=111111&gender=%EB%82%A8%EC%84%B1&hobby=1 HTTP/1.1" 200 4883
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:12:22 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=111&age=111&birth=111111&gender=%EB%82%A8%EC%84%B1&hobby=1 HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:12:53 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2&addr=%ED%95%B4%EC%99%B8 HTTP/1.1" 200 5231
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:09 +0900] "GET /01_html/day04/Ex01_formTag.html?id=123&pw=123&age=&age=&birth=&gender=%EB%82%A8%EC%84%B1&hobby=1&hobby=2&addr=%ED%95%B4%EC%99%B8 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2023:11:13:17 +0900] "POST /01_html/day04/Ex01_formTag.html HTTP/1.1" 200 5232
